03-22 18:31:31.096 21854    VerizonCNI.JsonApi  D  DATA Sent:549 Recv:481 RTT:218 Rcode:200 meth:getInsight
03-22 18:31:31.116 21816    VerizonCNI.JsonApi  D  DATA Sent:549 Recv:481 RTT:194 Rcode:200 meth:getInsight
03-22 18:31:31.287 21854    VerizonCNI.JsonApi  D  DATA Sent:543 Recv:478 RTT:184 Rcode:200 meth:getInsight
03-22 18:31:31.327 21816    VerizonCNI.JsonApi  D  DATA Sent:543 Recv:478 RTT:198 Rcode:200 meth:getInsight
03-22 18:31:31.527 21854    VerizonCNI.JsonApi  D  DATA Sent:539 Recv:234 RTT:229 Rcode:200 meth:getInsight
03-22 18:31:31.527 21816    VerizonCNI.JsonApi  D  DATA Sent:539 Recv:662 RTT:202 Rcode:200 meth:getInsight
03-22 18:31:31.757 21854    VerizonCNI.JsonApi  D  DATA Sent:537 Recv:233 RTT:219 Rcode:200 meth:getInsight
03-22 18:31:31.797 21816    VerizonCNI.JsonApi  D  DATA Sent:537 Recv:233 RTT:262 Rcode:200 meth:getInsight
03-22 18:31:41.287 21935    VerizonCNI.JsonApi  D  DATA Sent:511 Recv:18 RTT:879 Rcode:200 meth:getHistoryByTypesForAsset
03-22 18:31:41.317 21933    VerizonCNI.JsonApi  D  DATA Sent:557 Recv:485 RTT:925 Rcode:200 meth:getInsight
03-22 18:31:41.488 21933    VerizonCNI.JsonApi  D  DATA Sent:549 Recv:481 RTT:158 Rcode:200 meth:getInsight
03-22 18:31:41.658 21933    VerizonCNI.JsonApi  D  DATA Sent:543 Recv:478 RTT:169 Rcode:200 meth:getInsight
03-22 18:31:41.848 21933    VerizonCNI.JsonApi  D  DATA Sent:539 Recv:234 RTT:183 Rcode:200 meth:getInsight
03-22 18:31:42.028 21933    VerizonCNI.JsonApi  D  DATA Sent:537 Recv:233 RTT:169 Rcode:200 meth:getInsight
03-22 18:31:44.050 22924    VerizonCNI.JsonApi  D  DATA Sent:251 Recv:10760 RTT:357 Rcode:200 meth:getAssets
03-22 18:31:44.240 22924    VerizonCNI.JsonApi  D  DATA Sent:307 Recv:1011 RTT:131 Rcode:200 meth:getActivityWindowsForAsset
03-22 18:31:44.371 22924    VerizonCNI.JsonApi  D  DATA Sent:283 Recv:20 RTT:119 Rcode:200 meth:isLockOverrideAllowed
03-22 18:31:44.571 22931    VerizonCNI.JsonApi  D  DATA Sent:265 Recv:5097 RTT:181 Rcode:200 meth:getContacts
03-22 18:31:44.581 22932    VerizonCNI.JsonApi  D  DATA Sent:273 Recv:9668 RTT:185 Rcode:200 meth:getApplications
03-22 18:31:44.801 22932    VerizonCNI.JsonApi  D  DATA Sent:557 Recv:279 RTT:156 Rcode:200 meth:getInsight
03-22 18:31:45.051 22924    VerizonCNI.JsonApi  D  DATA Sent:305 Recv:1007 RTT:618 Rcode:200 meth:getActivityWindowsForAsset
03-22 18:31:45.212 22924    VerizonCNI.JsonApi  D  DATA Sent:281 Recv:20 RTT:156 Rcode:200 meth:isLockOverrideAllowed
03-22 18:31:45.472 22934    VerizonCNI.JsonApi  D  DATA Sent:263 Recv:9270 RTT:248 Rcode:200 meth:getContacts
03-22 18:31:45.612 22924    VerizonCNI.JsonApi  D  DATA Sent:251 Recv:10760 RTT:264 Rcode:200 meth:getAssets
03-22 18:31:45.702 22935    VerizonCNI.JsonApi  D  DATA Sent:271 Recv:59630 RTT:443 Rcode:200 meth:getApplications
03-22 18:31:46.122 22935    VerizonCNI.JsonApi  D  DATA Sent:555 Recv:2492 RTT:225 Rcode:200 meth:getInsight
03-22 18:31:50.868 21854    VerizonCNI.JsonApi  D  DATA Sent:283 Recv:20 RTT:1397 Rcode:200 meth:sendDownloadLink
03-22 18:32:05.443 23044    VerizonCNI.JsonApi  D  DATA Sent:263 Recv:5275 RTT:1613 Rcode:200 meth:getAssetById
03-22 18:32:05.613 23044    VerizonCNI.JsonApi  D  DATA Sent:305 Recv:1007 RTT:151 Rcode:200 meth:getActivityWindowsForAsset
03-22 18:32:06.004 23044    VerizonCNI.JsonApi  D  DATA Sent:281 Recv:20 RTT:383 Rcode:200 meth:isLockOverrideAllowed
03-22 18:32:06.274 23060    VerizonCNI.JsonApi  D  DATA Sent:263 Recv:9270 RTT:245 Rcode:200 meth:getContacts
03-22 18:32:06.845 23061    VerizonCNI.JsonApi  D  DATA Sent:271 Recv:59630 RTT:784 Rcode:200 meth:getApplications
03-22 18:32:07.435 23061    VerizonCNI.JsonApi  D  DATA Sent:555 Recv:2492 RTT:286 Rcode:200 meth:getInsight

03-22 18:32:47.208 23126    VerizonCNI.JsonApi  D  DATA Sent:251 Recv:10760 RTT:1420 Rcode:200 meth:getAssets
03-22 18:32:47.518 23126    VerizonCNI.JsonApi  D  DATA Sent:307 Recv:1011 RTT:154 Rcode:200 meth:getActivityWindowsForAsset
03-22 18:32:47.658 23126    VerizonCNI.JsonApi  D  DATA Sent:283 Recv:20 RTT:128 Rcode:200 meth:isLockOverrideAllowed
03-22 18:32:47.858 23150    VerizonCNI.JsonApi  D  DATA Sent:265 Recv:5097 RTT:192 Rcode:200 meth:getContacts
03-22 18:32:48.379 23151    VerizonCNI.JsonApi  D  DATA Sent:273 Recv:9668 RTT:681 Rcode:200 meth:getApplications
03-22 18:32:48.439 23126    VerizonCNI.JsonApi  D  DATA Sent:305 Recv:1007 RTT:676 Rcode:200 meth:getActivityWindowsForAsset
03-22 18:32:48.569 23126    VerizonCNI.JsonApi  D  DATA Sent:281 Recv:20 RTT:121 Rcode:200 meth:isLockOverrideAllowed
03-22 18:32:48.629 23151    VerizonCNI.JsonApi  D  DATA Sent:557 Recv:279 RTT:157 Rcode:200 meth:getInsight
03-22 18:32:49.010 23157    VerizonCNI.JsonApi  D  DATA Sent:263 Recv:9270 RTT:432 Rcode:200 meth:getContacts
03-22 18:32:49.110 23158    VerizonCNI.JsonApi  D  DATA Sent:271 Recv:59630 RTT:501 Rcode:200 meth:getApplications
03-22 18:32:49.430 23158    VerizonCNI.JsonApi  D  DATA Sent:555 Recv:2492 RTT:200 Rcode:200 meth:getInsight
03-22 18:33:50.595 23195    VerizonCNI.JsonApi  D  DATA Sent:251 Recv:10760 RTT:1828 Rcode:200 meth:getAssets
03-22 18:33:50.886 23195    VerizonCNI.JsonApi  D  DATA Sent:307 Recv:1011 RTT:156 Rcode:200 meth:getActivityWindowsForAsset
03-22 18:33:51.026 23195    VerizonCNI.JsonApi  D  DATA Sent:283 Recv:20 RTT:129 Rcode:200 meth:isLockOverrideAllowed
03-22 18:33:51.206 23228    VerizonCNI.JsonApi  D  DATA Sent:265 Recv:5097 RTT:156 Rcode:200 meth:getContacts
03-22 18:33:51.606 23229    VerizonCNI.JsonApi  D  DATA Sent:273 Recv:9668 RTT:533 Rcode:200 meth:getApplications
03-22 18:33:51.616 23195    VerizonCNI.JsonApi  D  DATA Sent:305 Recv:1007 RTT:513 Rcode:200 meth:getActivityWindowsForAsset
03-22 18:33:51.757 23195    VerizonCNI.JsonApi  D  DATA Sent:281 Recv:20 RTT:109 Rcode:200 meth:isLockOverrideAllowed
03-22 18:33:51.807 23229    VerizonCNI.JsonApi  D  DATA Sent:557 Recv:279 RTT:144 Rcode:200 meth:getInsight
03-22 18:33:52.287 23232    VerizonCNI.JsonApi  D  DATA Sent:263 Recv:9270 RTT:524 Rcode:200 meth:getContacts
03-22 18:33:52.327 23233    VerizonCNI.JsonApi  D  DATA Sent:271 Recv:59630 RTT:548 Rcode:200 meth:getApplications
03-22 18:33:52.587 23233    VerizonCNI.JsonApi  D  DATA Sent:555 Recv:2492 RTT:180 Rcode:200 meth:getInsight
03-22 18:34:53.502 23285    VerizonCNI.JsonApi  D  DATA Sent:251 Recv:10760 RTT:1586 Rcode:200 meth:getAssets
03-22 18:34:53.753 23285    VerizonCNI.JsonApi  D  DATA Sent:307 Recv:1011 RTT:145 Rcode:200 meth:getActivityWindowsForAsset
03-22 18:34:53.903 23285    VerizonCNI.JsonApi  D  DATA Sent:283 Recv:20 RTT:123 Rcode:200 meth:isLockOverrideAllowed
03-22 18:34:54.073 23308    VerizonCNI.JsonApi  D  DATA Sent:265 Recv:5097 RTT:167 Rcode:200 meth:getContacts
03-22 18:34:54.463 23309    VerizonCNI.JsonApi  D  DATA Sent:273 Recv:9668 RTT:536 Rcode:200 meth:getApplications
03-22 18:34:54.473 23285    VerizonCNI.JsonApi  D  DATA Sent:305 Recv:1007 RTT:511 Rcode:200 meth:getActivityWindowsForAsset
03-22 18:34:54.624 23285    VerizonCNI.JsonApi  D  DATA Sent:281 Recv:20 RTT:133 Rcode:200 meth:isLockOverrideAllowed
03-22 18:34:54.724 23309    VerizonCNI.JsonApi  D  DATA Sent:557 Recv:279 RTT:214 Rcode:200 meth:getInsight
03-22 18:34:54.934 23313    VerizonCNI.JsonApi  D  DATA Sent:263 Recv:9270 RTT:276 Rcode:200 meth:getContacts
03-22 18:34:55.034 23314    VerizonCNI.JsonApi  D  DATA Sent:271 Recv:59630 RTT:371 Rcode:200 meth:getApplications
03-22 18:34:55.324 23314    VerizonCNI.JsonApi  D  DATA Sent:555 Recv:2492 RTT:210 Rcode:200 meth:getInsight
